transaction_id,timestamp,user_id,transaction_type,electricity_quantity,price_per_mwh,total_cost,carbon_tax_fee,transaction_status
TXN5402,2025-02-14 10:42:51,U7786,Sell,16.8,37.95,637.56,0.0,Failed
TXN5558,2025-02-14 10:47:25,U7046,Sell,39.46,30.02,1184.59,78.92,Pending
TXN6869,2025-02-14 10:58:02,U2037,,0.0,0.0,0.0,0.0,Success
TXN9105,2025-02-14 10:18:19,U6289,Sell,59.26,31.31,1855.43,0.0,Success
TXN8529,2025-02-14 10:01:06,U3035,Sell,51.09,39.92,2039.51,102.18,Success
TXN5945,2025-02-14 10:10:51,U5489,Sell,32.54,33.72,1097.25,146.43,Pending
TXN6005,2025-02-14 10:49:33,U4836,Buy,73.33,30.01,2200.63,0.0,Failed
TXN4705,2025-02-14 10:35:27,U8291,Buy,72.6,38.17,2771.14,145.2,Success
TXN4751,2025-02-14 10:26:09,U2463,,0.0,0.0,0.0,0.0,Pending
TXN7022,2025-02-14 10:20:25,U3246,Buy,67.74,36.77,2490.8,0.0,Failed
TXN3688,2025-02-14 10:30:02,U6753,,0.0,0.0,0.0,0.0,Failed
TXN8248,2025-02-14 10:58:42,U4559,Buy,22.6,31.23,705.8,45.2,Pending
TXN3290,2025-02-14 10:16:54,U5537,,0.0,0.0,0.0,0.0,Failed
TXN5668,2025-02-14 10:53:10,U1439,,0.0,0.0,0.0,0.0,Failed
TXN9348,2025-02-14 10:12:52,U7418,Buy,80.54,37.94,3055.69,161.08,Success
TXN9185,2025-02-14 10:43:33,U2163,,0.0,0.0,0.0,0.0,Pending
TXN7895,2025-02-14 10:24:56,U9951,,0.0,0.0,0.0,0.0,Failed
TXN2106,2025-02-14 10:00:56,U5295,Buy,93.03,39.49,3673.75,0.0,Failed
TXN9209,2025-02-14 10:52:22,U7806,Sell,17.42,35.37,616.15,34.84,Success
TXN6077,2025-02-14 10:05:23,U9377,Buy,58.28,33.91,1976.27,0.0,Failed
TXN8167,2025-02-14 10:49:49,U4909,Buy,17.76,34.34,609.88,0.0,Failed
TXN3877,2025-02-14 10:08:09,U1207,,0.0,0.0,0.0,0.0,Pending
TXN6680,2025-02-14 10:35:42,U9474,,0.0,0.0,0.0,0.0,Success
TXN5403,2025-02-14 10:50:02,U2934,Sell,82.64,32.72,2703.98,0.0,Pending
TXN9368,2025-02-14 10:24:35,U1908,Buy,43.09,32.55,1402.58,86.18,Failed
TXN9336,2025-02-14 10:00:10,U1721,Buy,14.14,33.64,475.67,0.0,Failed
TXN7870,2025-02-14 10:15:19,U6272,Sell,92.43,33.2,3068.68,415.94,Failed
TXN1862,2025-02-14 10:12:14,U4656,,0.0,0.0,0.0,0.0,Pending
TXN6090,2025-02-14 10:22:20,U2415,,0.0,0.0,0.0,0.0,Success
TXN5777,2025-02-14 10:38:29,U5979,,0.0,0.0,0.0,0.0,Pending
TXN9083,2025-02-14 10:52:44,U4201,,0.0,0.0,0.0,0.0,Success
TXN7718,2025-02-14 10:01:37,U4817,,0.0,0.0,0.0,0.0,Success
TXN7164,2025-02-14 10:57:57,U6038,Buy,57.68,32.38,1867.68,0.0,Failed
TXN5584,2025-02-14 10:06:21,U1719,Sell,73.08,33.72,2464.26,0.0,Success
TXN9280,2025-02-14 10:09:06,U7461,Buy,49.15,39.64,1948.31,0.0,Pending
TXN6345,2025-02-14 10:21:42,U8417,Buy,16.72,32.03,535.54,0.0,Success
TXN3693,2025-02-14 10:30:41,U8635,Sell,20.87,33.58,700.81,0.0,Pending
TXN8591,2025-02-14 10:18:05,U2964,Buy,82.68,33.04,2731.75,0.0,Pending
TXN3430,2025-02-14 10:06:13,U5066,Sell,56.21,36.77,2066.84,112.42,Pending
TXN8408,2025-02-14 10:37:57,U5093,Sell,19.17,37.94,727.31,0.0,Success
TXN3141,2025-02-14 10:13:31,U7563,Buy,62.41,32.59,2033.94,0.0,Success
TXN8265,2025-02-14 10:55:14,U3110,Sell,21.03,39.42,829.0,94.64,Pending
TXN7471,2025-02-14 10:33:52,U1483,Sell,25.55,32.15,821.43,0.0,Success
TXN1567,2025-02-14 10:41:55,U5026,,0.0,0.0,0.0,0.0,Pending
TXN1999,2025-02-14 10:05:59,U5583,Buy,47.73,36.43,1738.8,214.78,Failed
TXN1319,2025-02-14 10:26:06,U6883,Sell,40.96,35.66,1460.63,0.0,Success
TXN6224,2025-02-14 10:40:45,U4588,Sell,15.27,39.92,609.58,68.72,Success
TXN5060,2025-02-14 10:44:50,U4951,Buy,78.76,39.48,3109.44,0.0,Success
TXN4875,2025-02-14 10:40:26,U6210,,0.0,0.0,0.0,0.0,Failed
TXN6761,2025-02-14 10:38:45,U3328,,0.0,0.0,0.0,0.0,Pending
TXN1621,2025-02-14 10:06:09,U1920,Buy,11.79,34.78,410.06,23.58,Pending
TXN3907,2025-02-14 10:54:46,U6301,Buy,23.29,37.05,862.89,104.8,Pending
TXN2188,2025-02-14 10:25:30,U7481,,0.0,0.0,0.0,0.0,Success
TXN3580,2025-02-14 10:49:59,U8157,,0.0,0.0,0.0,0.0,Failed
TXN6846,2025-02-14 10:15:14,U3872,Sell,76.06,32.95,2506.18,0.0,Failed
TXN7415,2025-02-14 10:58:04,U1530,Sell,92.89,39.68,3685.88,418.0,Success
TXN6425,2025-02-14 10:50:52,U2274,Sell,98.41,31.68,3117.63,442.84,Success
TXN5345,2025-02-14 10:14:18,U5088,,0.0,0.0,0.0,0.0,Failed
TXN1020,2025-02-14 10:03:17,U7323,Sell,97.22,38.85,3777.0,437.49,Pending
TXN2661,2025-02-14 10:56:34,U8855,,0.0,0.0,0.0,0.0,Pending
TXN2207,2025-02-14 10:54:33,U1547,Buy,38.68,39.52,1528.63,0.0,Success
TXN2228,2025-02-14 10:37:20,U2525,Sell,73.41,34.31,2518.7,146.82,Pending
TXN3573,2025-02-14 10:03:39,U2659,Buy,97.7,34.09,3330.59,0.0,Pending
TXN5872,2025-02-14 10:16:12,U2571,Sell,61.46,38.4,2360.06,122.92,Success
TXN8005,2025-02-14 10:05:58,U5825,,0.0,0.0,0.0,0.0,Success
TXN1421,2025-02-14 10:14:07,U3798,,0.0,0.0,0.0,0.0,Success
TXN6052,2025-02-14 10:53:34,U7512,Sell,90.54,32.65,2956.13,0.0,Pending
TXN7249,2025-02-14 10:25:13,U4056,Buy,33.7,34.65,1167.71,0.0,Failed
TXN2584,2025-02-14 10:05:51,U6632,,0.0,0.0,0.0,0.0,Success
TXN7342,2025-02-14 10:55:52,U9561,Sell,61.54,32.36,1991.43,0.0,Failed
TXN1568,2025-02-14 10:34:16,U9467,,0.0,0.0,0.0,0.0,Pending
TXN3832,2025-02-14 10:11:24,U4471,Buy,13.84,30.78,426.0,0.0,Success
TXN5225,2025-02-14 10:21:49,U2097,Sell,60.07,35.52,2133.69,270.31,Failed
TXN9561,2025-02-14 10:53:21,U7874,Sell,23.47,35.67,837.17,0.0,Failed
TXN2654,2025-02-14 10:53:38,U5687,,0.0,0.0,0.0,0.0,Failed
TXN8955,2025-02-14 10:39:03,U8750,Buy,34.79,31.44,1093.8,69.58,Pending
TXN6431,2025-02-14 10:47:08,U4892,Sell,92.88,38.97,3619.53,185.76,Pending
TXN9054,2025-02-14 10:58:35,U2609,Buy,37.04,37.44,1386.78,0.0,Pending
TXN2462,2025-02-14 10:12:49,U8237,Sell,76.69,37.59,2882.78,0.0,Success
TXN2075,2025-02-14 10:21:14,U9303,Buy,80.25,35.24,2828.01,0.0,Success
TXN4288,2025-02-14 10:57:08,U1944,Buy,51.08,39.18,2001.31,102.16,Pending
TXN8605,2025-02-14 10:34:28,U7503,,0.0,0.0,0.0,0.0,Pending
TXN9008,2025-02-14 10:40:33,U8308,Sell,62.82,33.5,2104.47,0.0,Success
TXN7333,2025-02-14 10:03:23,U3669,,0.0,0.0,0.0,0.0,Failed
TXN4688,2025-02-14 10:46:15,U4387,Sell,56.2,38.65,2172.13,112.4,Success
TXN3837,2025-02-14 10:41:02,U1138,Sell,64.75,39.43,2553.09,0.0,Pending
TXN6713,2025-02-14 10:31:20,U5128,Sell,37.19,35.21,1309.46,74.38,Failed
TXN7131,2025-02-14 10:38:19,U5631,Buy,53.36,33.36,1780.09,240.12,Pending
TXN5895,2025-02-14 10:12:51,U3456,,0.0,0.0,0.0,0.0,Failed
TXN7620,2025-02-14 10:45:05,U6236,,0.0,0.0,0.0,0.0,Pending
TXN5843,2025-02-14 10:17:42,U7857,Sell,76.31,35.83,2734.19,152.62,Failed
TXN4643,2025-02-14 10:46:51,U9759,,0.0,0.0,0.0,0.0,Pending
TXN3785,2025-02-14 10:57:23,U3967,Buy,52.37,37.41,1959.16,0.0,Pending
TXN2463,2025-02-14 10:15:10,U6820,Sell,47.84,38.87,1859.54,0.0,Success
TXN8709,2025-02-14 10:03:39,U2166,Buy,55.04,38.67,2128.4,110.08,Success
TXN3470,2025-02-14 10:09:22,U4281,Sell,98.85,38.93,3848.23,0.0,Failed
TXN3954,2025-02-14 10:53:10,U2324,Sell,66.79,31.77,2121.92,0.0,Pending
TXN5481,2025-02-14 10:14:17,U3762,,0.0,0.0,0.0,0.0,Success
TXN3120,2025-02-14 10:41:56,U8105,,0.0,0.0,0.0,0.0,Pending
TXN1076,2025-02-14 10:02:34,U9745,Sell,95.51,38.92,3717.25,0.0,Failed
TXN1067,2025-02-14 10:42:46,U5076,Sell,38.09,31.03,1181.93,0.0,Success
TXN1749,2025-02-14 10:20:21,U5764,Sell,49.03,36.87,1807.74,0.0,Success
TXN3701,2025-02-14 10:55:25,U7609,Buy,30.19,39.85,1203.07,135.86,Failed
TXN3768,2025-02-14 10:08:24,U7006,,0.0,0.0,0.0,0.0,Failed
TXN5190,2025-02-14 10:52:39,U9761,,0.0,0.0,0.0,0.0,Success
TXN1323,2025-02-14 10:03:17,U2897,Sell,44.22,35.47,1568.48,0.0,Failed
TXN1152,2025-02-14 10:20:33,U7895,,0.0,0.0,0.0,0.0,Failed
TXN3247,2025-02-14 10:28:35,U2718,,0.0,0.0,0.0,0.0,Success
TXN2741,2025-02-14 10:33:58,U4254,,0.0,0.0,0.0,0.0,Failed
TXN7713,2025-02-14 10:20:09,U3627,Sell,91.93,36.88,3390.38,413.69,Success
TXN2458,2025-02-14 10:07:32,U9095,Buy,80.16,30.75,2464.92,0.0,Failed
TXN4787,2025-02-14 10:31:10,U5850,Sell,14.51,38.13,553.27,0.0,Pending
TXN7979,2025-02-14 10:50:25,U2898,Buy,10.87,31.38,341.1,21.74,Pending
TXN8171,2025-02-14 10:42:26,U5395,,0.0,0.0,0.0,0.0,Success
TXN7566,2025-02-14 10:27:19,U8479,Sell,72.09,34.78,2507.29,0.0,Success
TXN1960,2025-02-14 10:57:38,U3611,Sell,92.01,34.83,3204.71,0.0,Failed
TXN7221,2025-02-14 10:53:11,U6875,,0.0,0.0,0.0,0.0,Pending
TXN2850,2025-02-14 10:28:04,U8220,Buy,33.55,33.14,1111.85,67.1,Pending
TXN9504,2025-02-14 10:35:42,U2560,Buy,53.37,36.64,1955.48,0.0,Failed
TXN1894,2025-02-14 10:00:47,U3571,,0.0,0.0,0.0,0.0,Pending
TXN6253,2025-02-14 10:16:26,U6421,Buy,55.62,35.5,1974.51,0.0,Pending
TXN8277,2025-02-14 10:54:41,U8341,Sell,50.24,31.19,1566.99,0.0,Pending
TXN7755,2025-02-14 10:02:26,U9996,Buy,81.26,39.63,3220.33,0.0,Failed
TXN8474,2025-02-14 10:23:16,U6953,Buy,85.99,33.32,2865.19,386.95,Failed
TXN6952,2025-02-14 10:48:52,U8414,Buy,78.34,32.22,2524.11,0.0,Failed
TXN7125,2025-02-14 10:47:55,U2741,Buy,54.32,38.22,2076.11,244.44,Pending
TXN4209,2025-02-14 10:12:48,U2978,Buy,51.13,37.81,1933.23,102.26,Success
TXN3018,2025-02-14 10:52:42,U8381,Buy,96.75,30.04,2906.37,435.38,Pending
TXN8912,2025-02-14 10:34:42,U3903,,0.0,0.0,0.0,0.0,Success
TXN2696,2025-02-14 10:26:26,U6273,,0.0,0.0,0.0,0.0,Pending
TXN6617,2025-02-14 10:20:04,U8419,Buy,47.15,37.0,1744.55,0.0,Failed
TXN6143,2025-02-14 10:48:35,U4560,Buy,66.18,32.91,2177.98,297.81,Failed
TXN3913,2025-02-14 10:34:23,U9888,,0.0,0.0,0.0,0.0,Failed
TXN8870,2025-02-14 10:39:47,U7839,,0.0,0.0,0.0,0.0,Success
TXN9564,2025-02-14 10:07:16,U1414,Buy,14.78,30.57,451.82,0.0,Failed
TXN5105,2025-02-14 10:09:59,U2016,,0.0,0.0,0.0,0.0,Success
TXN6876,2025-02-14 10:55:34,U8415,Buy,76.82,35.61,2735.56,0.0,Failed
TXN1769,2025-02-14 10:26:02,U7349,Sell,96.92,30.54,2959.94,193.84,Pending
TXN4695,2025-02-14 10:43:15,U7025,,0.0,0.0,0.0,0.0,Success
TXN5819,2025-02-14 10:30:38,U3906,,0.0,0.0,0.0,0.0,Failed
TXN9418,2025-02-14 10:08:08,U7180,Sell,35.12,32.64,1146.32,0.0,Pending
TXN8640,2025-02-14 10:48:26,U3536,Buy,93.58,35.97,3366.07,187.16,Failed
TXN6866,2025-02-14 10:04:58,U6207,,0.0,0.0,0.0,0.0,Success
TXN9276,2025-02-14 10:10:52,U7814,,0.0,0.0,0.0,0.0,Success
TXN4495,2025-02-14 10:45:17,U6437,Sell,36.42,39.5,1438.59,0.0,Failed
TXN1144,2025-02-14 10:07:49,U6668,Buy,91.4,36.14,3303.2,182.8,Failed
TXN6258,2025-02-14 10:26:02,U2857,Sell,58.62,32.83,1924.49,117.24,Success
TXN5856,2025-02-14 10:44:28,U4154,Buy,95.34,31.67,3019.42,190.68,Success
TXN4453,2025-02-14 10:45:45,U4492,,0.0,0.0,0.0,0.0,Failed
TXN8130,2025-02-14 10:44:08,U2181,,0.0,0.0,0.0,0.0,Pending
TXN6434,2025-02-14 10:02:35,U2433,Buy,26.02,32.52,846.17,0.0,Pending
TXN7357,2025-02-14 10:30:47,U7626,Sell,11.52,36.73,423.13,0.0,Failed
TXN2036,2025-02-14 10:51:36,U1745,,0.0,0.0,0.0,0.0,Failed
TXN5937,2025-02-14 10:41:24,U2417,Sell,44.33,38.22,1694.29,199.48,Success
TXN3234,2025-02-14 10:50:58,U7406,,0.0,0.0,0.0,0.0,Failed
TXN7113,2025-02-14 10:00:45,U3316,Buy,10.45,35.97,375.89,20.9,Success
TXN6633,2025-02-14 10:14:27,U7760,,0.0,0.0,0.0,0.0,Success
TXN4617,2025-02-14 10:42:06,U5140,Buy,26.32,38.0,1000.16,0.0,Failed
TXN2198,2025-02-14 10:19:50,U2103,Buy,27.77,35.81,994.44,0.0,Failed
TXN4842,2025-02-14 10:06:49,U5671,,0.0,0.0,0.0,0.0,Pending
TXN8383,2025-02-14 10:22:24,U6008,,0.0,0.0,0.0,0.0,Failed
TXN6971,2025-02-14 10:55:08,U6182,Buy,10.43,32.46,338.56,46.94,Pending
TXN3200,2025-02-14 10:46:23,U6432,Sell,50.08,37.75,1890.52,100.16,Failed
TXN2343,2025-02-14 10:57:27,U5597,Buy,33.69,38.86,1309.19,0.0,Failed
TXN1511,2025-02-14 10:55:28,U7637,,0.0,0.0,0.0,0.0,Pending
TXN9904,2025-02-14 10:36:50,U8734,,0.0,0.0,0.0,0.0,Pending
TXN4658,2025-02-14 10:52:42,U5767,Sell,55.1,30.91,1703.14,0.0,Success
TXN3717,2025-02-14 10:51:41,U9423,Sell,24.33,35.66,867.61,48.66,Failed
TXN8921,2025-02-14 10:24:29,U1662,Sell,30.86,32.64,1007.27,138.87,Success
TXN9485,2025-02-14 10:54:01,U6918,Sell,92.61,38.82,3595.12,0.0,Failed
TXN9542,2025-02-14 10:43:15,U5480,,0.0,0.0,0.0,0.0,Failed
TXN7201,2025-02-14 10:24:56,U2275,,0.0,0.0,0.0,0.0,Pending
TXN6781,2025-02-14 10:55:47,U6653,Sell,89.85,30.07,2701.79,179.7,Success
TXN9430,2025-02-14 10:43:55,U5600,Buy,26.82,33.62,901.69,120.69,Success
TXN7793,2025-02-14 10:55:22,U6410,,0.0,0.0,0.0,0.0,Success
TXN3641,2025-02-14 10:44:11,U7732,Buy,13.88,35.73,495.93,0.0,Failed
TXN1642,2025-02-14 10:39:04,U3406,Buy,33.24,31.8,1057.03,0.0,Failed
TXN5644,2025-02-14 10:05:51,U4548,Sell,88.06,31.71,2792.38,0.0,Success
TXN9369,2025-02-14 10:18:03,U3747,,0.0,0.0,0.0,0.0,Failed
TXN2127,2025-02-14 10:15:41,U7196,Buy,19.77,32.02,633.04,88.97,Failed
TXN2577,2025-02-14 10:12:06,U8796,,0.0,0.0,0.0,0.0,Failed
TXN2925,2025-02-14 10:06:21,U8901,,0.0,0.0,0.0,0.0,Failed
TXN8069,2025-02-14 10:35:38,U7892,Buy,72.79,34.29,2495.97,0.0,Failed
TXN2600,2025-02-14 10:29:02,U3193,Sell,78.93,39.1,3086.16,0.0,Success
TXN1089,2025-02-14 10:48:24,U1116,,0.0,0.0,0.0,0.0,Success
TXN7144,2025-02-14 10:44:41,U4365,,0.0,0.0,0.0,0.0,Success
TXN3535,2025-02-14 10:29:05,U5155,Sell,60.82,36.12,2196.82,121.64,Failed
TXN8904,2025-02-14 10:12:12,U7065,,0.0,0.0,0.0,0.0,Failed
TXN6641,2025-02-14 10:52:51,U7522,,0.0,0.0,0.0,0.0,Success
TXN8317,2025-02-14 10:53:27,U3650,Buy,55.75,37.86,2110.7,0.0,Pending
TXN1086,2025-02-14 10:54:54,U2492,Sell,93.33,34.35,3205.89,419.99,Success
TXN1618,2025-02-14 10:49:27,U7296,Sell,74.04,35.97,2663.22,0.0,Pending
TXN8192,2025-02-14 10:00:43,U4304,,0.0,0.0,0.0,0.0,Success
TXN9364,2025-02-14 10:35:12,U4795,,0.0,0.0,0.0,0.0,Success
TXN1004,2025-02-14 10:10:44,U2422,Sell,41.78,33.95,1418.43,0.0,Success
TXN2124,2025-02-14 10:06:09,U5661,,0.0,0.0,0.0,0.0,Pending
TXN4707,2025-02-14 10:41:23,U4187,Sell,61.74,32.61,2013.34,0.0,Success
TXN9243,2025-02-14 10:20:05,U6570,Sell,88.85,38.13,3387.85,0.0,Failed
TXN8923,2025-02-14 10:52:33,U4985,Sell,71.34,38.97,2780.12,0.0,Success
TXN7269,2025-02-14 10:43:15,U4610,,0.0,0.0,0.0,0.0,Pending
TXN6785,2025-02-14 10:35:15,U9776,Sell,32.34,30.93,1000.28,145.53,Failed
TXN3924,2025-02-14 10:32:31,U6142,Buy,90.49,32.69,2958.12,407.2,Failed
TXN4271,2025-02-14 10:16:01,U4965,Buy,30.63,38.35,1174.66,137.84,Success
TXN2285,2025-02-14 10:46:08,U9071,,0.0,0.0,0.0,0.0,Pending
TXN6167,2025-02-14 10:33:36,U5501,Buy,98.6,39.16,3861.18,197.2,Success
TXN1887,2025-02-14 10:35:53,U7933,Buy,55.22,33.94,1874.17,0.0,Success
TXN9490,2025-02-14 10:31:24,U6171,,0.0,0.0,0.0,0.0,Success
TXN7216,2025-02-14 10:39:39,U2650,Sell,65.15,32.6,2123.89,0.0,Pending
TXN6621,2025-02-14 10:24:58,U4013,Sell,28.95,37.01,1071.44,130.28,Pending
TXN3947,2025-02-14 10:39:00,U3148,,0.0,0.0,0.0,0.0,Failed
TXN5422,2025-02-14 10:54:53,U4863,,0.0,0.0,0.0,0.0,Failed
TXN3450,2025-02-14 10:32:17,U1159,Sell,54.96,39.96,2196.2,0.0,Pending
TXN5111,2025-02-14 10:38:22,U1781,Buy,72.15,30.6,2207.79,144.3,Failed
TXN6483,2025-02-14 10:17:44,U6914,Sell,40.97,34.12,1397.9,0.0,Failed
TXN9821,2025-02-14 10:11:54,U5663,Sell,70.59,34.87,2461.47,317.66,Failed
TXN5694,2025-02-14 10:31:39,U3373,Sell,47.96,36.12,1732.32,215.82,Success
TXN6629,2025-02-14 10:15:34,U6136,Sell,73.94,36.05,2665.54,332.73,Failed
TXN9535,2025-02-14 10:30:44,U7782,Buy,86.88,31.25,2715.0,0.0,Failed
TXN2311,2025-02-14 10:14:22,U3734,Buy,18.6,39.37,732.28,37.2,Pending
TXN9584,2025-02-14 10:52:13,U2363,Sell,65.63,30.84,2024.03,0.0,Failed
TXN5655,2025-02-14 10:30:15,U3071,Buy,12.57,36.64,460.56,0.0,Pending
TXN9987,2025-02-14 10:30:22,U3213,,0.0,0.0,0.0,0.0,Failed
TXN8480,2025-02-14 10:43:04,U8126,,0.0,0.0,0.0,0.0,Pending
TXN9841,2025-02-14 10:15:30,U2467,Sell,42.92,32.6,1399.19,0.0,Failed
TXN3233,2025-02-14 10:23:28,U5698,Buy,71.9,34.92,2510.75,143.8,Pending
TXN5799,2025-02-14 10:40:45,U4788,Sell,26.97,38.82,1046.98,0.0,Failed
TXN7385,2025-02-14 10:56:33,U7199,Sell,17.13,36.25,620.96,34.26,Failed
TXN9715,2025-02-14 10:55:12,U5404,Buy,86.81,31.82,2762.29,0.0,Pending
TXN8418,2025-02-14 10:18:34,U9060,Sell,11.75,30.5,358.38,0.0,Success
TXN5622,2025-02-14 10:18:22,U3048,,0.0,0.0,0.0,0.0,Success
TXN3468,2025-02-14 10:01:00,U9086,Sell,47.82,37.86,1810.47,0.0,Success
TXN6410,2025-02-14 10:05:28,U3393,Sell,79.81,30.71,2450.97,359.14,Pending
TXN7251,2025-02-14 10:56:32,U1206,Buy,44.63,39.75,1774.04,0.0,Pending
TXN2539,2025-02-14 10:35:34,U4415,Sell,71.33,33.12,2362.45,0.0,Failed
TXN1691,2025-02-14 10:50:50,U9534,Sell,53.31,32.99,1758.7,0.0,Success
TXN2850,2025-02-14 10:16:06,U8113,Buy,25.06,32.76,820.97,0.0,Success
TXN8786,2025-02-14 10:46:59,U3539,Buy,32.39,35.0,1133.65,0.0,Success
TXN1979,2025-02-14 10:24:16,U3521,,0.0,0.0,0.0,0.0,Pending
TXN4812,2025-02-14 10:21:37,U6690,Buy,11.92,33.78,402.66,53.64,Success
TXN8951,2025-02-14 10:48:14,U8168,,0.0,0.0,0.0,0.0,Failed
TXN4057,2025-02-14 10:37:06,U6696,Sell,34.78,38.31,1332.42,0.0,Failed
TXN3539,2025-02-14 10:30:40,U5844,Sell,50.87,37.76,1920.85,0.0,Failed
TXN6965,2025-02-14 10:52:58,U4912,Buy,69.25,35.39,2450.76,311.62,Failed
TXN9151,2025-02-14 10:52:16,U3525,,0.0,0.0,0.0,0.0,Pending
TXN2809,2025-02-14 10:06:34,U9572,,0.0,0.0,0.0,0.0,Success
TXN1512,2025-02-14 10:13:47,U2753,Buy,18.89,35.71,674.56,0.0,Failed
TXN5193,2025-02-14 10:03:21,U7002,Buy,11.18,39.21,438.37,50.31,Failed
TXN1994,2025-02-14 10:24:38,U7814,Buy,84.13,32.66,2747.69,168.26,Success
TXN4537,2025-02-14 10:35:27,U2591,Buy,57.85,31.89,1844.84,0.0,Failed
TXN3931,2025-02-14 10:38:07,U7802,,0.0,0.0,0.0,0.0,Pending
TXN7997,2025-02-14 10:07:06,U3733,Sell,55.42,36.58,2027.26,110.84,Pending
TXN6319,2025-02-14 10:57:40,U7090,Sell,84.35,33.23,2802.95,0.0,Failed
TXN5162,2025-02-14 10:24:34,U8412,Sell,10.02,30.35,304.11,0.0,Success
TXN5945,2025-02-14 10:00:26,U5920,Buy,87.01,30.22,2629.44,391.55,Success
TXN8542,2025-02-14 10:24:16,U3557,Sell,43.04,35.82,1541.69,86.08,Failed
TXN7550,2025-02-14 10:38:50,U4562,,0.0,0.0,0.0,0.0,Success
TXN8999,2025-02-14 10:56:22,U2562,,0.0,0.0,0.0,0.0,Failed
TXN7251,2025-02-14 10:05:21,U1916,Sell,89.18,34.34,3062.44,0.0,Failed
TXN1187,2025-02-14 10:43:16,U7266,Sell,57.19,33.19,1898.14,0.0,Failed
TXN4617,2025-02-14 10:10:27,U1827,,0.0,0.0,0.0,0.0,Failed
TXN9269,2025-02-14 10:06:08,U4638,Sell,80.77,31.48,2542.64,0.0,Failed
TXN1807,2025-02-14 10:37:25,U7540,Buy,45.87,34.34,1575.18,0.0,Pending
TXN4245,2025-02-14 10:33:18,U7476,,0.0,0.0,0.0,0.0,Failed
TXN9589,2025-02-14 10:16:48,U4970,Sell,79.91,33.23,2655.41,159.82,Failed
TXN7776,2025-02-14 10:28:54,U6984,Buy,38.87,35.94,1396.99,77.74,Failed
TXN8245,2025-02-14 10:42:32,U3389,Buy,93.18,32.33,3012.51,419.31,Success
TXN2841,2025-02-14 10:50:29,U1893,Buy,88.19,38.2,3368.86,396.86,Pending
TXN8719,2025-02-14 10:01:33,U6437,Buy,28.34,35.23,998.42,0.0,Failed
TXN3315,2025-02-14 10:47:27,U1301,Buy,32.99,30.6,1009.49,0.0,Pending
TXN1136,2025-02-14 10:04:32,U7367,,0.0,0.0,0.0,0.0,Success
TXN5792,2025-02-14 10:59:12,U7332,Sell,55.77,37.1,2069.07,250.97,Success
TXN9202,2025-02-14 10:31:15,U1352,Buy,93.0,33.05,3073.65,418.5,Pending
TXN6765,2025-02-14 10:24:15,U5953,Sell,83.07,36.26,3012.12,0.0,Pending
TXN4695,2025-02-14 10:10:21,U6599,Buy,17.9,33.82,605.38,80.55,Success
TXN3502,2025-02-14 10:29:06,U6118,,0.0,0.0,0.0,0.0,Failed
TXN3270,2025-02-14 10:39:39,U9869,,0.0,0.0,0.0,0.0,Pending
TXN9582,2025-02-14 10:09:13,U8046,Buy,38.57,35.57,1371.93,0.0,Pending
TXN3384,2025-02-14 10:49:38,U1483,Sell,96.51,33.03,3187.73,0.0,Success
TXN2749,2025-02-14 10:08:58,U4026,Sell,64.5,36.12,2329.74,0.0,Failed
TXN1427,2025-02-14 10:24:31,U2302,,0.0,0.0,0.0,0.0,Failed
TXN8680,2025-02-14 10:48:36,U7126,Sell,54.23,31.38,1701.74,0.0,Pending
TXN1245,2025-02-14 10:18:25,U7767,Buy,78.2,30.66,2397.61,351.9,Pending
TXN8496,2025-02-14 10:16:50,U8005,Buy,64.71,38.24,2474.51,129.42,Failed
TXN9784,2025-02-14 10:35:51,U1630,,0.0,0.0,0.0,0.0,Success
TXN9498,2025-02-14 10:36:43,U7481,,0.0,0.0,0.0,0.0,Failed
TXN1807,2025-02-14 10:12:57,U5770,Sell,89.6,37.74,3381.5,0.0,Pending
TXN1893,2025-02-14 10:47:06,U9470,Sell,84.69,34.52,2923.5,381.11,Failed
TXN9952,2025-02-14 10:09:14,U7440,Sell,50.58,31.79,1607.94,0.0,Success
TXN5097,2025-02-14 10:22:07,U3686,,0.0,0.0,0.0,0.0,Success
TXN8362,2025-02-14 10:43:17,U6946,Sell,75.42,39.75,2997.95,339.39,Failed
TXN7235,2025-02-14 10:02:59,U3799,Buy,24.59,31.45,773.36,49.18,Pending
TXN6071,2025-02-14 10:49:50,U8311,Buy,20.58,31.32,644.57,0.0,Pending
TXN1200,2025-02-14 10:31:18,U9153,Buy,64.72,34.93,2260.67,0.0,Pending
TXN8239,2025-02-14 10:05:25,U1107,Sell,65.78,35.58,2340.45,131.56,Success
TXN1902,2025-02-14 10:44:35,U6718,Buy,86.84,36.67,3184.42,0.0,Success
TXN2784,2025-02-14 10:28:27,U3920,Sell,65.0,36.92,2399.8,0.0,Failed
TXN6901,2025-02-14 10:02:26,U2525,Sell,43.17,33.79,1458.71,0.0,Pending
TXN3204,2025-02-14 10:08:19,U5496,Sell,57.22,36.96,2114.85,0.0,Failed
TXN9666,2025-02-14 10:05:59,U8924,,0.0,0.0,0.0,0.0,Failed
TXN6185,2025-02-14 10:17:43,U9608,,0.0,0.0,0.0,0.0,Failed
TXN9132,2025-02-14 10:35:28,U9154,Buy,89.53,32.33,2894.5,0.0,Success
