TradeKey,Date,CurrencyKey,TraderKey,Trade_Amount,Exchange_Rate,Total_Value_USD,Transaction_Fee
447,2020-11-17,1,3,763172,1.1859442,905079.41,76.32
448,2020-11-17,1,1,263986,1.1859442,313072.67,26.4
449,2020-11-18,1,2,327267,1.18636632,388258.55,32.73
450,2020-11-19,1,3,742894,1.184763908,880154.0,74.29
451,2020-11-19,1,4,99962,1.184763908,118431.37,10.0
452,2020-11-19,1,2,480986,1.184763908,569854.85,48.1
453,2020-11-20,1,3,661452,1.186647773,784910.54,66.15
454,2020-11-23,1,4,390137,1.186647773,462955.2,39.01
455,2020-11-23,1,1,679631,1.186647773,806482.61,67.96
456,2020-11-23,1,1,891137,1.186647773,1057465.74,89.11
457,2020-11-24,1,1,34274,1.184272885,40589.77,3.43
458,2020-11-24,1,1,857910,1.184272885,1015999.55,85.79
459,2020-11-25,1,1,145453,1.190051198,173096.52,14.55
460,2020-11-25,1,1,585627,1.190051198,696926.11,58.56
461,2020-11-25,1,2,222871,1.190051198,265227.9,22.29
462,2020-11-26,1,2,170502,1.19200027,203238.43,17.05
463,2020-11-26,1,2,583874,1.19200027,695977.97,58.39
464,2020-11-26,1,4,602111,1.19200027,717716.47,60.21
465,2020-11-27,1,3,803094,1.191599727,956966.59,80.31
466,2020-11-27,1,4,256284,1.191599727,305387.94,25.63
467,2020-11-27,1,4,983876,1.191599727,1172386.37,98.39
468,2020-11-30,1,3,381997,1.197146058,457306.2,38.2
469,2020-11-30,1,4,23684,1.197146058,28353.21,2.37
470,2020-12-01,1,1,183418,1.193816066,218967.36,18.34
471,2020-12-02,1,2,292825,1.207437873,353568.0,29.28
472,2020-12-02,1,1,237263,1.207437873,286480.33,23.73
473,2020-12-03,1,2,829019,1.211460352,1004323.65,82.9
474,2020-12-03,1,4,132768,1.211460352,160843.17,13.28
475,2020-12-04,1,4,240447,1.214565039,292038.52,24.04
476,2020-12-04,1,2,34788,1.214565039,42252.29,3.48
477,2020-12-04,1,3,632061,1.214565039,767679.19,63.21
478,2020-12-07,1,2,376522,1.212135911,456395.84,37.65
479,2020-12-07,1,3,837055,1.212135911,1014624.42,83.71
480,2020-12-08,1,4,523746,1.211313605,634420.66,52.37
481,2020-12-08,1,1,765906,1.211313605,927752.36,76.59
482,2020-12-09,1,4,957675,1.211093664,1159834.12,95.77
483,2020-12-10,1,3,971987,1.207875371,1174039.16,97.2
484,2020-12-11,1,3,558264,1.214429379,677972.2,55.83
485,2020-12-11,1,3,403098,1.214429379,489534.05,40.31
486,2020-12-11,1,1,396900,1.214429379,482007.02,39.69
487,2020-12-14,1,3,209332,1.213340402,253990.97,20.93
488,2020-12-14,1,2,872055,1.213340402,1058099.56,87.21
489,2020-12-15,1,4,341428,1.214889646,414797.34,34.14
490,2020-12-15,1,2,795908,1.214889646,966940.39,79.59
491,2020-12-15,1,1,344896,1.214889646,419010.58,34.49
492,2020-12-16,1,2,821774,1.21543014,998808.89,82.18
493,2020-12-17,1,1,271740,1.219958544,331511.53,27.17
494,2020-12-18,1,4,223018,1.226271629,273480.65,22.3
495,2020-12-21,1,2,254768,1.221612811,311227.85,25.48
496,2020-12-22,1,1,397071,1.223690629,485892.06,39.71
497,2020-12-22,1,3,863247,1.223690629,1056347.26,86.32
498,2020-12-22,1,4,875143,1.223690629,1070904.29,87.51
499,2020-12-23,1,3,602426,1.218665123,734155.56,60.24
500,2020-12-23,1,4,108759,1.218665123,132540.8,10.88
501,2020-12-24,1,1,761344,1.21914053,928185.33,76.13
502,2020-12-24,1,3,474178,1.21914053,578089.62,47.42
503,2020-12-24,1,2,20341,1.21914053,24798.54,2.03
504,2020-12-25,1,1,738427,1.218472004,899752.63,73.84
505,2020-12-25,1,3,566336,1.218472004,690064.56,56.63
506,2020-12-28,1,3,134431,1.220509529,164074.32,13.44
507,2020-12-28,1,1,712902,1.220509529,870103.68,71.29
508,2020-12-28,1,4,265584,1.220509529,324147.8,26.56
509,2020-12-29,1,3,657667,1.222344518,803895.65,65.77
510,2020-12-29,1,1,867417,1.222344518,1060282.41,86.74
511,2020-12-29,1,1,484058,1.222344518,591685.64,48.41
512,2020-12-30,1,2,332402,1.225295067,407290.53,33.24
513,2020-12-30,1,2,195883,1.225295067,240014.47,19.59
514,2020-12-30,1,4,985270,1.225295067,1207246.47,98.53
515,2020-12-31,1,4,766986,1.229989648,943384.84,76.7
516,2021-01-01,1,4,506600,1.218026876,617052.42,50.66
517,2021-01-01,1,4,636918,1.218026876,775783.24,63.69
518,2021-01-04,1,1,103886,1.225069761,127267.6,10.39
519,2021-01-04,1,2,429365,1.225069761,526002.08,42.94
520,2021-01-05,1,4,796035,1.225159883,975270.15,79.6
521,2021-01-05,1,3,366238,1.225159883,448700.11,36.62
522,2021-01-05,1,4,578908,1.225159883,709254.86,57.89
523,2021-01-06,1,3,255414,1.230027437,314166.23,25.54
524,2021-01-06,1,4,592358,1.230027437,728616.59,59.24
525,2021-01-06,1,4,71965,1.230027437,88518.92,7.2
526,2021-01-07,1,1,32407,1.234110832,39993.83,3.24
527,2021-01-08,1,2,240786,1.22714448,295479.21,24.08
528,2021-01-08,1,4,279165,1.22714448,342575.79,27.92
529,2021-01-11,1,3,315107,1.218620539,383995.86,31.51
530,2021-01-11,1,1,317010,1.218620539,386314.9,31.7
531,2021-01-11,1,1,788866,1.218620539,961328.31,78.89
532,2021-01-12,1,3,981512,1.216070175,1193587.47,98.15
533,2021-01-12,1,4,343226,1.216070175,417386.9,34.32
534,2021-01-12,1,1,754365,1.216070175,917360.78,75.44
535,2021-01-13,1,2,973977,1.220889449,1189118.24,97.4
536,2021-01-14,1,4,286483,1.216249108,348434.69,28.65
537,2021-01-15,1,1,781921,1.215125918,950132.47,78.19
538,2021-01-18,1,1,932059,1.206811309,1124819.34,93.21
539,2021-01-18,1,3,540939,1.206811309,652811.3,54.09
540,2021-01-18,1,2,41491,1.206811309,50071.81,4.15
541,2021-01-19,1,1,365218,1.207729459,441084.54,36.52
542,2021-01-19,1,2,18616,1.207729459,22483.09,1.86
543,2021-01-20,1,2,489730,1.213886857,594476.81,48.97
544,2021-01-20,1,3,553705,1.213886857,672135.22,55.37
545,2021-01-20,1,1,122421,1.213886857,148605.24,12.24
546,2021-01-21,1,1,430076,1.21156311,521064.22,43.01
547,2021-01-21,1,4,370323,1.21156311,448669.69,37.03
548,2021-01-22,1,1,907714,1.216629386,1104351.53,90.77
549,2021-01-22,1,1,537888,1.216629386,654410.35,53.79
550,2021-01-22,1,3,699825,1.216629386,851427.66,69.98
551,2021-01-25,1,2,136164,1.216944695,165704.06,13.62
552,2021-01-25,1,3,807535,1.216944695,982725.43,80.75
553,2021-01-25,1,3,174868,1.216944695,212804.68,17.49
554,2021-01-26,1,3,316231,1.214624047,384101.78,31.62
555,2021-01-27,1,1,792249,1.216299295,963611.9,79.22
556,2021-01-27,1,1,881792,1.216299295,1072522.99,88.18
557,2021-01-28,1,4,130388,1.210507274,157835.62,13.04
558,2021-01-28,1,1,712367,1.210507274,862325.44,71.24
559,2021-01-28,1,3,679565,1.210507274,822618.38,67.96
560,2021-01-29,1,4,122559,1.212003708,148541.96,12.26
561,2021-01-29,1,4,801774,1.212003708,971753.06,80.18
562,2021-02-01,1,2,324866,1.212385774,393862.92,32.49
563,2021-02-02,1,4,565604,1.206869483,682610.21,56.56
564,2021-02-03,1,2,824046,1.203905463,992073.48,82.4
565,2021-02-04,1,4,729667,1.204238892,878693.38,72.97
566,2021-02-04,1,3,499329,1.204238892,601311.4,49.93
567,2021-02-04,1,1,649976,1.204238892,782726.38,65.0
568,2021-02-05,1,3,459059,1.196673155,549343.58,45.91
569,2021-02-05,1,2,212601,1.196673155,254413.91,21.26
570,2021-02-08,1,3,442172,1.204877377,532763.04,44.22
571,2021-02-09,1,3,418591,1.205359578,504552.67,41.86
572,2021-02-09,1,3,41766,1.205359578,50343.05,4.18
573,2021-02-10,1,3,871594,1.211999297,1056371.32,87.16
574,2021-02-11,1,4,992908,1.212121248,1203524.88,99.29
575,2021-02-11,1,2,481835,1.212121248,584042.44,48.18
576,2021-02-12,1,3,788559,1.21315062,956640.84,78.86
577,2021-02-12,1,1,564548,1.21315062,684881.76,56.45
578,2021-02-15,1,2,794932,1.212209344,963624.0,79.49
579,2021-02-15,1,4,577874,1.212209344,700504.26,57.79
580,2021-02-16,1,3,364869,1.213219643,442666.24,36.49
581,2021-02-17,1,2,197685,1.209248304,239050.25,19.77
582,2021-02-17,1,2,587164,1.209248304,710027.07,58.72
583,2021-02-17,1,3,325323,1.209248304,393396.29,32.53
584,2021-02-18,1,3,384744,1.204800487,463539.76,38.47
585,2021-02-18,1,2,255469,1.204800487,307789.18,25.55
586,2021-02-19,1,2,137369,1.209189773,166105.19,13.74
587,2021-02-19,1,2,312553,1.209189773,377935.89,31.26
588,2021-02-19,1,2,655491,1.209189773,792613.01,65.55
589,2021-02-22,1,2,10046,1.212635636,12182.14,1.0
590,2021-02-23,1,4,48109,1.216679692,58533.24,4.81
591,2021-02-24,1,3,666036,1.215214491,809376.6,66.6
592,2021-02-24,1,3,841642,1.215214491,1022775.55,84.16
593,2021-02-25,1,3,646809,1.217137218,787255.31,64.68
594,2021-02-25,1,1,256688,1.217137218,312424.52,25.67
595,2021-02-25,1,1,67606,1.217137218,82285.78,6.76
596,2021-02-26,1,4,752261,1.216042042,914781.0,75.23
597,2021-02-26,1,4,346780,1.216042042,421699.06,34.68
598,2021-02-26,1,1,797758,1.216042042,970107.27,79.78
599,2021-03-01,1,2,365168,1.208956003,441472.05,36.52
600,2021-03-01,1,3,267021,1.208956003,322816.64,26.7
601,2021-03-01,1,3,240394,1.208956003,290625.77,24.04
602,2021-03-02,1,1,448870,1.205109596,540937.54,44.89
603,2021-03-03,1,2,469687,1.208546758,567638.7,46.97
604,2021-03-03,1,3,308631,1.208546758,372994.99,30.86
605,2021-03-03,1,1,815995,1.208546758,986168.11,81.6
606,2021-03-04,1,2,881047,1.205066085,1061719.86,88.1
607,2021-03-04,1,1,437575,1.205066085,527306.79,43.76
608,2021-03-05,1,3,329548,1.196773529,394394.32,32.95
609,2021-03-05,1,2,884805,1.196773529,1058911.2,88.48
610,2021-03-08,1,1,681591,1.192563176,812840.33,68.16
611,2021-03-08,1,3,609737,1.192563176,727149.89,60.97
612,2021-03-09,1,4,170022,1.185171127,201505.17,17.0
613,2021-03-10,1,2,198954,1.189790606,236713.6,19.9
614,2021-03-11,1,1,86526,1.192605853,103191.41,8.65
615,2021-03-11,1,2,318747,1.192605853,380139.54,31.87
616,2021-03-12,1,2,870704,1.198609591,1043634.17,87.07
617,2021-03-12,1,2,478541,1.198609591,573583.83,47.85
618,2021-03-15,1,1,128807,1.195000052,153924.37,12.88
619,2021-03-16,1,4,699735,1.192577362,834488.12,69.97
620,2021-03-16,1,3,18250,1.192577362,21764.54,1.83
621,2021-03-16,1,1,304422,1.192577362,363046.79,30.44
622,2021-03-17,1,3,85275,1.190164566,101491.28,8.53
623,2021-03-17,1,3,933904,1.190164566,1111499.45,93.39
624,2021-03-18,1,3,663402,1.198279262,794940.86,66.34
625,2021-03-18,1,4,679918,1.198279262,814731.64,67.99
626,2021-03-18,1,1,95223,1.198279262,114103.75,9.52
627,2021-03-19,1,4,411899,1.191824079,490911.15,41.19
628,2021-03-19,1,4,397762,1.191824079,474062.33,39.78
629,2021-03-19,1,4,428630,1.191824079,510851.55,42.86
630,2021-03-22,1,4,236911,1.188311696,281524.11,23.69
631,2021-03-22,1,3,919832,1.188311696,1093047.12,91.98
632,2021-03-23,1,1,503361,1.193303108,600662.25,50.34
633,2021-03-23,1,3,174181,1.193303108,207850.73,17.42
634,2021-03-24,1,1,553717,1.184020519,655612.29,55.37
635,2021-03-25,1,2,329061,1.181306958,388722.05,32.91
636,2021-03-25,1,3,690158,1.181306958,815288.45,69.02
637,2021-03-25,1,1,87486,1.181306958,103347.82,8.75
638,2021-03-26,1,4,842406,1.177662134,992069.65,84.24
639,2021-03-26,1,2,978120,1.177662134,1151894.89,97.81
640,2021-03-26,1,3,267260,1.177662134,314741.98,26.73
641,2021-03-29,1,3,790150,1.178800464,931429.19,79.02
642,2021-03-29,1,2,881459,1.178800464,1039064.28,88.15
643,2021-03-29,1,2,957066,1.178800464,1128189.84,95.71
644,2021-03-30,1,3,624622,1.177100658,735242.97,62.46
645,2021-03-30,1,2,120745,1.177100658,142129.02,12.07
646,2021-03-31,1,4,468603,1.17236042,549371.61,46.86
647,2021-04-01,1,3,309962,1.172883034,363549.17,31.0
648,2021-04-01,1,4,595681,1.172883034,698664.14,59.57
649,2021-04-02,1,4,616850,1.177994967,726646.2,61.69
650,2021-04-05,1,2,445656,1.176816702,524455.42,44.57
651,2021-04-05,1,2,409965,1.176816702,482453.66,41.0
652,2021-04-06,1,3,120234,1.181893468,142103.78,12.02
653,2021-04-06,1,2,488071,1.181893468,576847.93,48.81
654,2021-04-07,1,3,493628,1.187422872,586145.18,49.36
655,2021-04-07,1,3,43597,1.187422872,51768.07,4.36
656,2021-04-08,1,2,660090,1.187366486,783768.74,66.01
657,2021-04-09,1,3,128983,1.191568494,153692.08,12.9
658,2021-04-12,1,3,169592,1.190051198,201823.16,16.96
659,2021-04-13,1,2,201893,1.191469073,240549.27,20.19
660,2021-04-13,1,2,614416,1.191469073,732057.66,61.44
661,2021-04-14,1,1,626661,1.195414305,749119.52,62.67
662,2021-04-14,1,3,956757,1.195414305,1143721.0,95.68
663,2021-04-14,1,3,487066,1.195414305,582245.66,48.71
664,2021-04-15,1,2,764452,1.198609591,916279.5,76.45
665,2021-04-15,1,3,743000,1.198609591,890566.93,74.3
666,2021-04-16,1,3,178029,1.197174668,213131.81,17.8
667,2021-04-16,1,3,436457,1.197174668,522515.26,43.65
668,2021-04-19,1,4,760060,1.196945429,909750.34,76.01
669,2021-04-20,1,3,395912,1.204529047,476887.5,39.59
670,2021-04-20,1,3,400264,1.204529047,482129.61,40.03
671,2021-04-21,1,2,497815,1.203239202,598990.52,49.78
672,2021-04-21,1,2,526285,1.203239202,633246.74,52.63
673,2021-04-22,1,3,820892,1.203775048,988169.31,82.09
674,2021-04-22,1,3,976008,1.203775048,1174894.08,97.6
675,2021-04-23,1,3,48001,1.201475382,57672.02,4.8
676,2021-04-23,1,1,148845,1.201475382,178833.6,14.88
677,2021-04-26,1,1,917678,1.208985209,1109459.13,91.77
678,2021-04-26,1,4,840161,1.208985209,1015742.22,84.02
679,2021-04-27,1,4,360223,1.208167195,435209.61,36.02
680,2021-04-27,1,4,744407,1.208167195,899368.12,74.44
681,2021-04-27,1,4,569751,1.208167195,688354.47,56.98
682,2021-04-28,1,3,115636,1.209030509,139807.45,11.56
683,2021-04-28,1,2,963475,1.209030509,1164870.67,96.35
684,2021-04-28,1,2,245045,1.209030509,296266.88,24.5
685,2021-04-29,1,2,964152,1.213592291,1170087.43,96.42
686,2021-04-29,1,3,250227,1.213592291,303673.56,25.02
687,2021-04-30,1,2,40365,1.212709188,48951.01,4.04
688,2021-05-03,1,1,460519,1.202776074,553901.23,46.05
689,2021-05-03,1,2,414670,1.202776074,498755.15,41.47
690,2021-05-04,1,2,941665,1.206127167,1135767.74,94.17
691,2021-05-04,1,2,95870,1.206127167,115631.41,9.59
692,2021-05-04,1,1,557448,1.206127167,672353.18,55.74
693,2021-05-05,1,3,37479,1.20150435,45031.18,3.75
694,2021-05-06,1,3,256101,1.200797319,307525.39,25.61
695,2021-05-06,1,3,696699,1.200797319,836594.29,69.67
696,2021-05-06,1,4,730040,1.200797319,876630.07,73.0
697,2021-05-07,1,3,828655,1.206854939,1000066.38,82.87
698,2021-05-10,1,4,516816,1.217107654,629020.71,51.68
699,2021-05-10,1,1,670505,1.217107654,816076.77,67.05
700,2021-05-10,1,4,744218,1.217107654,905793.42,74.42
701,2021-05-11,1,4,652038,1.214093208,791634.91,65.2
702,2021-05-11,1,3,601032,1.214093208,729708.87,60.1
703,2021-05-12,1,2,903892,1.214450002,1097731.64,90.39
704,2021-05-12,1,4,430846,1.214450002,523240.93,43.08
705,2021-05-13,1,3,389100,1.207850575,469974.66,38.91
706,2021-05-14,1,2,28362,1.207729459,34253.62,2.84
707,2021-05-14,1,2,303851,1.207729459,366969.8,30.39
708,2021-05-17,1,3,553838,1.215037346,672933.85,55.38
709,2021-05-17,1,2,71895,1.215037346,87355.11,7.19
710,2021-05-18,1,4,868719,1.215687275,1056090.63,86.87
711,2021-05-18,1,3,984859,1.215687275,1197280.55,98.49
712,2021-05-19,1,3,449128,1.222399712,549013.94,44.91
713,2021-05-20,1,3,621739,1.217285395,756833.8,62.17
714,2021-05-21,1,4,292669,1.22253871,357799.18,29.27
715,2021-05-21,1,1,133849,1.22253871,163635.58,13.38
716,2021-05-21,1,3,949189,1.22253871,1160420.3,94.92
717,2021-05-24,1,1,670355,1.218323588,816709.31,67.04
718,2021-05-25,1,4,564717,1.221463561,689781.24,56.47
719,2021-05-25,1,4,105351,1.221463561,128682.41,10.54
720,2021-05-26,1,2,984114,1.224909306,1205450.4,98.41
721,2021-05-27,1,3,642280,1.219259501,783105.99,64.23
722,2021-05-28,1,4,154607,1.219318867,188515.23,15.46
723,2021-05-31,1,4,345252,1.219006777,420864.53,34.53
724,2021-06-01,1,1,512572,1.22328651,627022.41,51.26
725,2021-06-02,1,2,532029,1.221776962,650020.78,53.2
726,2021-06-03,1,1,464784,1.220986247,567494.87,46.48
727,2021-06-03,1,2,879476,1.220986247,1073828.1,87.95
728,2021-06-03,1,1,10840,1.220986247,13235.49,1.08
729,2021-06-04,1,2,235176,1.213300705,285339.21,23.52
730,2021-06-04,1,2,74455,1.213300705,90336.3,7.45
731,2021-06-07,1,3,290359,1.216841102,353320.77,29.04
732,2021-06-07,1,1,612052,1.216841102,744770.03,61.21
733,2021-06-08,1,1,848497,1.219363451,1034626.23,84.85
734,2021-06-08,1,3,787668,1.219363451,960453.57,78.77
735,2021-06-09,1,3,710823,1.217285395,865274.46,71.08
736,2021-06-09,1,3,766462,1.217285395,933003.0,76.65
737,2021-06-10,1,4,815466,1.218200445,993401.04,81.55
738,2021-06-11,1,1,612509,1.217255831,745580.15,61.25
739,2021-06-11,1,2,440223,1.217255831,535864.01,44.02
740,2021-06-11,1,3,805785,1.217255831,980846.49,80.58
741,2021-06-14,1,1,914098,1.21102035,1106991.28,91.41
742,2021-06-14,1,1,771839,1.21102035,934712.74,77.18
743,2021-06-15,1,3,200753,1.212224007,243357.61,20.08
744,2021-06-15,1,2,675778,1.212224007,819194.32,67.58
745,2021-06-16,1,4,862269,1.212709188,1045681.54,86.23
746,2021-06-17,1,4,276688,1.199558616,331903.47,27.67
747,2021-06-18,1,1,843561,1.1913414,1004969.14,84.36
748,2021-06-18,1,1,836488,1.1913414,996542.79,83.65
749,2021-06-21,1,2,934007,1.187366486,1109008.61,93.4
750,2021-06-21,1,3,159610,1.187366486,189515.56,15.96
751,2021-06-21,1,4,268921,1.187366486,319307.78,26.89
752,2021-06-22,1,4,616110,1.191256166,733944.84,61.61
753,2021-06-23,1,2,565856,1.193673491,675447.31,56.59
754,2021-06-24,1,4,10973,1.193317413,13094.27,1.1
755,2021-06-25,1,3,317650,1.193032742,378966.85,31.77
756,2021-06-28,1,4,150627,1.194215298,179881.07,15.06
757,2021-06-28,1,2,104185,1.194215298,124419.32,10.42
758,2021-06-29,1,3,968268,1.192890406,1155037.61,96.83
759,2021-06-29,1,3,294924,1.192890406,351812.01,29.49
760,2021-06-29,1,1,799598,1.192890406,953832.78,79.96
761,2021-06-30,1,2,154134,1.190192819,183449.18,15.41
762,2021-06-30,1,3,582328,1.190192819,693082.6,58.23
763,2021-06-30,1,3,463764,1.190192819,551968.58,46.38
764,2021-07-01,1,2,123530,1.185677052,146466.69,12.35
765,2021-07-01,1,2,891101,1.185677052,1056558.01,89.11
766,2021-07-02,1,1,881620,1.184623599,1044387.86,88.16
767,2021-07-05,1,3,627915,1.185620785,744469.08,62.79
768,2021-07-06,1,4,719089,1.186380386,853113.09,71.91
769,2021-07-06,1,1,120209,1.186380386,142613.6,12.02
770,2021-07-06,1,4,745679,1.186380386,884658.94,74.57
771,2021-07-07,1,4,322840,1.182452321,381742.91,32.28
772,2021-07-07,1,2,165164,1.182452321,195298.56,16.52
773,2021-07-07,1,4,753097,1.182452321,890501.3,75.31
774,2021-07-08,1,1,764520,1.179339886,901628.93,76.45
775,2021-07-08,1,3,760862,1.179339886,897314.9,76.09
776,2021-07-09,1,2,763796,1.184800386,904945.8,76.38
777,2021-07-09,1,1,693500,1.184800386,821659.07,69.35
778,2021-07-09,1,4,23154,1.184800386,27432.87,2.32
779,2021-07-12,1,2,985530,1.187295914,1170115.74,98.55
780,2021-07-12,1,4,438341,1.187295914,520440.48,43.83
781,2021-07-12,1,4,587048,1.187295914,696999.69,58.7
782,2021-07-13,1,3,916267,1.186521053,1087170.09,91.63
783,2021-07-13,1,3,63866,1.186521053,75778.35,6.39
784,2021-07-14,1,4,499528,1.177537322,588212.86,49.95
785,2021-07-14,1,4,842576,1.177537322,992164.69,84.26
786,2021-07-15,1,4,549866,1.183333874,650675.06,54.99
787,2021-07-15,1,2,170013,1.183333874,201182.14,17.0
788,2021-07-16,1,1,627936,1.181181431,741706.34,62.79
789,2021-07-16,1,4,366572,1.181181431,432988.04,36.66
790,2021-07-16,1,1,197338,1.181181431,233091.98,19.73
791,2021-07-19,1,4,316159,1.181400537,373510.41,31.62
792,2021-07-19,1,4,858954,1.181400537,1014768.72,85.9
793,2021-07-20,1,4,647352,1.179384351,763476.82,64.74
794,2021-07-20,1,3,304819,1.179384351,359498.76,30.48
795,2021-07-20,1,1,562289,1.179384351,663154.85,56.23
796,2021-07-21,1,2,527855,1.178411484,622030.39,52.79
797,2021-07-21,1,2,446479,1.178411484,526135.98,44.65
798,2021-07-22,1,1,361694,1.179273009,426535.97,36.17
799,2021-07-22,1,4,246493,1.179273009,290682.54,24.65
800,2021-07-22,1,4,252736,1.179273009,298044.74,25.27
801,2021-07-23,1,3,460820,1.17727387,542511.34,46.08
802,2021-07-26,1,2,902031,1.177343249,1062000.11,90.2
803,2021-07-26,1,1,99212,1.177343249,116806.58,9.92
804,2021-07-27,1,3,674739,1.180776954,796716.26,67.47
805,2021-07-27,1,2,137752,1.180776954,162654.39,13.78
806,2021-07-28,1,1,486894,1.182312608,575660.91,48.69
807,2021-07-28,1,2,385384,1.182312608,455644.36,38.54
808,2021-07-28,1,4,536360,1.182312608,634145.19,53.64
809,2021-07-29,1,1,134611,1.184595585,159459.6,13.46
810,2021-07-29,1,3,399120,1.184595585,472795.79,39.91
811,2021-07-29,1,3,270300,1.184595585,320196.19,27.03
812,2021-07-30,1,4,600320,1.189299703,713960.4,60.03
813,2021-07-30,1,3,381244,1.189299703,453413.38,38.12
814,2021-07-30,1,4,467045,1.189299703,555456.48,46.7
815,2021-08-02,1,4,982569,1.186704159,1166018.72,98.26
816,2021-08-02,1,4,218966,1.186704159,259847.86,21.9
817,2021-08-03,1,4,120424,1.187465072,142999.29,12.04
818,2021-08-04,1,4,874088,1.18694365,1037493.2,87.41
819,2021-08-04,1,4,167672,1.18694365,199017.22,16.77
820,2021-08-05,1,2,513124,1.183740139,607405.48,51.31
821,2021-08-05,1,3,362770,1.183740139,429425.41,36.28
822,2021-08-06,1,2,300624,1.183572054,355810.17,30.06
823,2021-08-06,1,2,12614,1.183572054,14929.58,1.26
824,2021-08-09,1,1,978540,1.174950004,1149735.58,97.85
825,2021-08-10,1,3,904168,1.173846722,1061354.64,90.42
826,2021-08-10,1,1,769845,1.173846722,903680.03,76.98
827,2021-08-10,1,3,112225,1.173846722,131734.95,11.22
828,2021-08-11,1,3,867584,1.172333002,1017097.36,86.76
829,2021-08-11,1,4,626812,1.172333002,734832.39,62.68
830,2021-08-12,1,1,871510,1.174189925,1023318.26,87.15
831,2021-08-12,1,1,257101,1.174189925,301885.4,25.71
832,2021-08-13,1,3,988567,1.173626184,1160208.12,98.86
833,2021-08-13,1,1,467720,1.173626184,548928.44,46.77
834,2021-08-13,1,3,651797,1.173626184,764966.03,65.18
835,2021-08-16,1,3,988965,1.179467797,1166452.37,98.9
836,2021-08-16,1,2,974631,1.179467797,1149545.88,97.46
837,2021-08-16,1,2,513747,1.179467797,605948.04,51.37
838,2021-08-17,1,2,188083,1.177994967,221560.83,18.81
839,2021-08-18,1,1,848486,1.170973897,993554.96,84.85
840,2021-08-18,1,1,288115,1.170973897,337375.14,28.81
