transaction_id,latency_ms,security_level,encryption_method,zt_authentication,network_slice_id
TXN9537,22,High,TDKE,1,Slice_A
TXN6434,17,Low,AES,0,Slice_C
TXN7382,7,Medium,AES,1,Slice_B
TXN5958,29,High,TDKE,1,Slice_A
TXN9290,9,High,TDKE,1,Slice_B
TXN9579,26,High,TDKE,1,Slice_A
TXN1598,21,High,TDKE,1,Slice_A
TXN1721,29,Low,RSA,0,Slice_A
TXN6114,15,Medium,AES,1,Slice_B
TXN3580,15,Medium,AES,1,Slice_C
TXN5011,5,Medium,AES,1,Slice_A
TXN1881,25,Low,RSA,0,Slice_C
TXN6119,29,Low,AES,0,Slice_B
TXN3159,29,Medium,RSA,1,Slice_A
TXN3354,15,Medium,RSA,1,Slice_B
TXN2070,29,Medium,AES,1,Slice_C
TXN7646,17,Low,RSA,0,Slice_A
TXN4992,27,Low,RSA,0,Slice_B
TXN6606,20,High,TDKE,1,Slice_C
TXN8584,24,High,TDKE,1,Slice_C
TXN7208,26,High,TDKE,1,Slice_A
TXN3276,24,Low,RSA,0,Slice_A
TXN6187,24,Low,RSA,0,Slice_A
TXN2022,16,High,TDKE,1,Slice_B
TXN4854,15,Low,RSA,0,Slice_B
TXN8130,10,Medium,AES,1,Slice_A
TXN7301,9,High,TDKE,1,Slice_A
TXN1257,18,High,TDKE,1,Slice_A
TXN7813,24,Medium,AES,1,Slice_B
TXN7948,5,Low,RSA,0,Slice_C
TXN9220,23,Medium,AES,1,Slice_A
TXN8917,28,Low,RSA,0,Slice_B
TXN2281,26,High,TDKE,1,Slice_C
TXN9834,6,Medium,AES,1,Slice_B
TXN9399,14,High,TDKE,1,Slice_A
TXN5981,26,Medium,AES,1,Slice_B
TXN2351,13,Medium,AES,1,Slice_C
TXN3860,19,Medium,AES,1,Slice_B
TXN4869,6,Medium,AES,1,Slice_A
TXN3525,25,High,TDKE,1,Slice_A
TXN6653,14,Medium,AES,1,Slice_B
TXN7390,19,Medium,RSA,1,Slice_C
TXN1672,16,Medium,RSA,1,Slice_B
TXN5375,12,Low,AES,0,Slice_C
TXN3947,8,Low,AES,0,Slice_C
TXN6759,6,Low,AES,0,Slice_C
TXN2995,25,Low,AES,0,Slice_A
TXN4018,13,Medium,RSA,1,Slice_B
TXN2212,13,High,TDKE,1,Slice_B
TXN9056,18,High,TDKE,1,Slice_C
TXN2740,13,Medium,AES,1,Slice_B
TXN1014,23,High,TDKE,1,Slice_C
TXN9039,27,Medium,AES,1,Slice_C
TXN6880,7,Medium,RSA,1,Slice_A
TXN5750,14,Low,RSA,0,Slice_A
TXN6886,19,Low,AES,0,Slice_A
TXN4163,14,Medium,RSA,1,Slice_A
TXN6558,6,Medium,AES,1,Slice_A
TXN9570,9,Medium,AES,1,Slice_B
TXN1750,30,High,TDKE,1,Slice_B
TXN3796,12,High,TDKE,1,Slice_A
TXN6527,9,Medium,AES,1,Slice_A
TXN3841,27,Medium,AES,1,Slice_B
TXN1666,24,Medium,AES,1,Slice_A
TXN2322,14,Medium,RSA,1,Slice_C
TXN4377,19,Medium,AES,1,Slice_A
TXN1616,20,Low,AES,0,Slice_C
TXN6699,12,High,TDKE,1,Slice_A
TXN2567,21,High,TDKE,1,Slice_B
TXN4409,20,Medium,AES,1,Slice_A
TXN1706,30,Medium,AES,1,Slice_A
TXN1859,12,Low,RSA,0,Slice_C
TXN6340,26,Medium,AES,1,Slice_A
TXN4731,18,High,TDKE,1,Slice_B
TXN2204,19,High,TDKE,1,Slice_B
TXN3234,16,Medium,AES,1,Slice_B
TXN1525,18,High,TDKE,1,Slice_B
TXN5835,24,High,TDKE,1,Slice_C
TXN4763,20,High,TDKE,1,Slice_C
TXN8581,18,Low,AES,0,Slice_A
TXN8114,9,Low,AES,0,Slice_B
TXN1656,30,Low,AES,0,Slice_B
TXN4940,28,Medium,AES,1,Slice_A
TXN5846,19,Low,AES,0,Slice_B
TXN3271,5,Low,AES,0,Slice_B
TXN6454,24,Low,AES,0,Slice_C
TXN6500,26,Medium,AES,1,Slice_A
TXN6989,7,Low,AES,0,Slice_A
TXN4909,20,Low,AES,0,Slice_C
TXN6250,26,Medium,RSA,1,Slice_A
TXN7108,22,Medium,RSA,1,Slice_C
TXN2075,7,High,TDKE,1,Slice_A
TXN2835,25,High,TDKE,1,Slice_B
TXN9870,14,High,TDKE,1,Slice_A
TXN4806,15,Medium,RSA,1,Slice_C
TXN6346,19,Medium,RSA,1,Slice_C
TXN6021,6,High,TDKE,1,Slice_B
TXN8469,22,Medium,AES,1,Slice_A
TXN3514,19,Medium,RSA,1,Slice_A
TXN1568,10,Low,RSA,0,Slice_A
TXN7628,22,Low,RSA,0,Slice_C
TXN5842,26,High,TDKE,1,Slice_C
TXN8243,20,High,TDKE,1,Slice_A
TXN2914,6,Low,AES,0,Slice_C
TXN4639,26,Low,AES,0,Slice_C
TXN4185,24,Low,AES,0,Slice_C
TXN7513,16,Medium,RSA,1,Slice_C
TXN4533,18,Medium,RSA,1,Slice_A
TXN7944,21,Medium,AES,1,Slice_C
TXN2449,13,Medium,AES,1,Slice_C
TXN3243,14,Low,RSA,0,Slice_B
TXN8593,25,Medium,AES,1,Slice_C
TXN5713,20,High,TDKE,1,Slice_C
TXN6927,18,Medium,RSA,1,Slice_C
TXN7114,19,Low,AES,0,Slice_B
TXN1866,25,High,TDKE,1,Slice_C
TXN4002,29,High,TDKE,1,Slice_C
TXN6180,9,High,TDKE,1,Slice_A
TXN5610,11,High,TDKE,1,Slice_C
TXN4087,27,Low,AES,0,Slice_B
TXN2251,9,Medium,RSA,1,Slice_A
TXN5991,12,Medium,AES,1,Slice_A
TXN2287,6,High,TDKE,1,Slice_A
TXN9412,14,Low,AES,0,Slice_A
TXN4365,28,Medium,RSA,1,Slice_B
TXN9202,23,High,TDKE,1,Slice_A
TXN1229,11,Medium,AES,1,Slice_C
TXN2616,20,Medium,AES,1,Slice_B
TXN2758,8,Medium,AES,1,Slice_B
TXN9515,15,Medium,AES,1,Slice_B
TXN8486,19,High,TDKE,1,Slice_C
TXN5761,26,Medium,AES,1,Slice_A
TXN9055,8,High,TDKE,1,Slice_B
TXN2666,24,Medium,AES,1,Slice_A
TXN9177,17,Medium,RSA,1,Slice_C
TXN7626,13,Medium,RSA,1,Slice_A
TXN3205,6,High,TDKE,1,Slice_B
TXN1438,26,Medium,AES,1,Slice_B
TXN2578,29,Low,RSA,0,Slice_B
TXN5809,22,Low,AES,0,Slice_A
TXN2951,10,Low,RSA,0,Slice_C
TXN9052,26,Medium,RSA,1,Slice_B
TXN3560,24,Low,RSA,0,Slice_B
TXN2006,5,Low,RSA,0,Slice_B
TXN8014,12,Low,RSA,0,Slice_C
TXN2073,6,Medium,RSA,1,Slice_C
TXN7900,20,Low,AES,0,Slice_B
TXN7394,20,Low,RSA,0,Slice_A
TXN5907,7,Low,AES,0,Slice_B
TXN1778,23,Medium,RSA,1,Slice_A
TXN9700,14,Low,RSA,0,Slice_B
TXN9846,26,Low,AES,0,Slice_A
TXN9457,20,High,TDKE,1,Slice_C
TXN8656,29,Medium,AES,1,Slice_C
TXN6968,18,Medium,RSA,1,Slice_A
TXN4335,24,High,TDKE,1,Slice_B
TXN2860,20,Low,RSA,0,Slice_B
TXN1606,13,Low,AES,0,Slice_C
TXN8960,7,Medium,RSA,1,Slice_C
TXN2479,8,Low,RSA,0,Slice_B
TXN4900,30,Low,AES,0,Slice_B
TXN3363,23,High,TDKE,1,Slice_B
TXN7139,13,High,TDKE,1,Slice_B
TXN7025,6,Low,AES,0,Slice_B
TXN7302,8,Low,AES,0,Slice_B
TXN1128,14,High,TDKE,1,Slice_A
TXN6196,20,Medium,RSA,1,Slice_B
TXN7920,24,Low,RSA,0,Slice_B
TXN1448,25,High,TDKE,1,Slice_C
TXN3229,10,High,TDKE,1,Slice_C
TXN3131,13,High,TDKE,1,Slice_C
TXN6367,17,Low,AES,0,Slice_A
TXN4747,17,Low,RSA,0,Slice_C
TXN3445,29,Medium,RSA,1,Slice_A
TXN4328,11,Low,AES,0,Slice_B
TXN4102,12,Low,RSA,0,Slice_A
TXN8506,17,Low,AES,0,Slice_C
TXN7935,12,Medium,RSA,1,Slice_C
TXN1745,24,Medium,RSA,1,Slice_B
TXN7076,10,Medium,AES,1,Slice_C
TXN6557,9,Medium,AES,1,Slice_B
TXN3095,16,Medium,RSA,1,Slice_B
TXN5321,29,High,TDKE,1,Slice_C
TXN8208,13,High,TDKE,1,Slice_C
TXN8150,20,Medium,RSA,1,Slice_A
TXN3425,10,Low,RSA,0,Slice_C
TXN4479,29,Low,AES,0,Slice_B
TXN5033,8,Medium,AES,1,Slice_B
TXN2998,8,Medium,AES,1,Slice_A
TXN8540,6,Low,RSA,0,Slice_B
TXN3118,14,Medium,AES,1,Slice_C
TXN9964,29,Medium,AES,1,Slice_A
TXN3669,18,Low,RSA,0,Slice_C
TXN3151,20,Medium,RSA,1,Slice_A
TXN7033,19,Low,AES,0,Slice_C
TXN3540,25,Low,AES,0,Slice_B
TXN8165,14,High,TDKE,1,Slice_C
TXN5841,7,High,TDKE,1,Slice_C
TXN9366,13,Medium,RSA,1,Slice_C
TXN9248,26,Medium,AES,1,Slice_A
TXN1741,14,Medium,RSA,1,Slice_C
TXN5342,13,Low,AES,0,Slice_B
TXN1293,27,Medium,RSA,1,Slice_B
TXN6910,8,High,TDKE,1,Slice_C
TXN1439,9,Low,AES,0,Slice_B
TXN9824,8,High,TDKE,1,Slice_A
TXN8295,23,Medium,AES,1,Slice_B
TXN2682,22,Medium,AES,1,Slice_B
TXN8964,15,Low,AES,0,Slice_B
TXN7834,10,Medium,AES,1,Slice_B
TXN8178,27,Low,RSA,0,Slice_A
TXN7395,28,High,TDKE,1,Slice_C
TXN3115,20,Medium,AES,1,Slice_A
TXN1770,21,High,TDKE,1,Slice_A
TXN8055,30,Medium,AES,1,Slice_C
TXN3476,26,High,TDKE,1,Slice_C
TXN8173,8,Low,AES,0,Slice_C
TXN3736,19,Low,RSA,0,Slice_C
TXN3527,18,High,TDKE,1,Slice_A
TXN6592,18,Medium,AES,1,Slice_A
TXN7909,19,Low,RSA,0,Slice_A
TXN3385,30,Low,AES,0,Slice_A
TXN6157,25,High,TDKE,1,Slice_C
TXN9516,16,High,TDKE,1,Slice_B
TXN3406,24,Low,RSA,0,Slice_C
TXN7627,28,Low,AES,0,Slice_C
TXN5651,22,Medium,RSA,1,Slice_C
TXN1383,13,High,TDKE,1,Slice_B
TXN7926,6,Medium,RSA,1,Slice_C
TXN6807,8,Medium,RSA,1,Slice_C
TXN1085,30,Low,AES,0,Slice_C
TXN9514,29,Medium,RSA,1,Slice_A
TXN7974,20,High,TDKE,1,Slice_B
TXN7050,25,Medium,RSA,1,Slice_C
TXN7830,27,Low,AES,0,Slice_C
TXN8461,10,Low,RSA,0,Slice_A
TXN7694,16,Medium,RSA,1,Slice_B
TXN8961,14,High,TDKE,1,Slice_A
TXN9008,16,High,TDKE,1,Slice_A
TXN8883,19,Medium,RSA,1,Slice_B
TXN3175,25,Medium,RSA,1,Slice_C
TXN3440,15,Low,AES,0,Slice_C
TXN5544,27,Medium,AES,1,Slice_C
TXN2395,29,High,TDKE,1,Slice_C
TXN4103,5,High,TDKE,1,Slice_C
TXN3944,23,Medium,AES,1,Slice_C
TXN6249,5,Low,RSA,0,Slice_B
TXN2491,10,Medium,AES,1,Slice_A
TXN2468,10,High,TDKE,1,Slice_C
TXN5882,17,High,TDKE,1,Slice_A
TXN4925,15,Medium,RSA,1,Slice_A
TXN1473,8,High,TDKE,1,Slice_C
TXN3057,30,High,TDKE,1,Slice_B
TXN3755,18,Low,RSA,0,Slice_A
TXN8612,10,High,TDKE,1,Slice_A
TXN5477,17,Medium,AES,1,Slice_C
TXN5609,22,Low,AES,0,Slice_B
TXN7476,21,Medium,RSA,1,Slice_C
TXN8417,15,Medium,AES,1,Slice_B
TXN6381,5,Low,RSA,0,Slice_A
TXN3843,7,Low,AES,0,Slice_C
TXN3022,16,Medium,AES,1,Slice_C
TXN3044,29,Medium,RSA,1,Slice_A
TXN5967,20,Low,AES,0,Slice_A
TXN7489,21,Medium,AES,1,Slice_C
TXN3875,7,High,TDKE,1,Slice_B
TXN4734,22,Low,RSA,0,Slice_C
TXN8437,26,Low,AES,0,Slice_B
TXN7666,21,Medium,RSA,1,Slice_B
TXN1712,15,High,TDKE,1,Slice_B
TXN6483,12,Low,RSA,0,Slice_A
TXN4225,20,Medium,AES,1,Slice_C
TXN6477,6,Medium,AES,1,Slice_A
TXN8184,19,Low,AES,0,Slice_A
TXN1546,7,High,TDKE,1,Slice_A
TXN1897,14,Medium,RSA,1,Slice_A
TXN7735,24,Low,AES,0,Slice_B
TXN1425,27,High,TDKE,1,Slice_C
TXN3064,19,High,TDKE,1,Slice_A
TXN1722,16,Medium,AES,1,Slice_A
TXN6057,26,Low,AES,0,Slice_A
TXN9308,11,High,TDKE,1,Slice_B
TXN8794,27,Medium,RSA,1,Slice_C
TXN7859,20,High,TDKE,1,Slice_A
TXN4654,15,Low,RSA,0,Slice_A
TXN4018,8,High,TDKE,1,Slice_B
TXN4185,12,Medium,AES,1,Slice_B
TXN5029,5,Low,AES,0,Slice_B
TXN2818,26,High,TDKE,1,Slice_C
TXN8106,11,High,TDKE,1,Slice_C
TXN7131,12,High,TDKE,1,Slice_C
TXN4098,30,Medium,AES,1,Slice_C
TXN9011,25,Low,RSA,0,Slice_B
TXN8606,16,Low,RSA,0,Slice_C
TXN8762,30,Low,AES,0,Slice_A
TXN4325,23,High,TDKE,1,Slice_B
TXN2388,6,Medium,RSA,1,Slice_B
TXN8660,10,Medium,AES,1,Slice_B
TXN2243,8,High,TDKE,1,Slice_A
TXN1627,28,Low,RSA,0,Slice_A
TXN3258,16,Medium,RSA,1,Slice_C
TXN1194,11,Medium,AES,1,Slice_C
TXN8679,29,Low,RSA,0,Slice_A
TXN8372,28,High,TDKE,1,Slice_B
TXN6810,29,Low,RSA,0,Slice_B
TXN1380,23,Low,RSA,0,Slice_B
TXN7400,19,Low,RSA,0,Slice_A
TXN2709,17,Medium,AES,1,Slice_A
TXN9591,18,Medium,AES,1,Slice_A
TXN9789,7,Medium,AES,1,Slice_A
TXN6075,26,Medium,RSA,1,Slice_A
TXN3337,20,Medium,RSA,1,Slice_C
TXN2492,10,Medium,AES,1,Slice_A
TXN8079,10,Low,AES,0,Slice_B
TXN1715,28,Low,AES,0,Slice_B
TXN2986,11,Low,AES,0,Slice_B
TXN2199,17,High,TDKE,1,Slice_A
TXN2878,22,Low,AES,0,Slice_C
TXN3297,10,Medium,AES,1,Slice_C
TXN7403,29,High,TDKE,1,Slice_C
TXN3514,22,High,TDKE,1,Slice_B
TXN1782,26,Low,AES,0,Slice_B
TXN6051,5,High,TDKE,1,Slice_B
TXN5091,5,Medium,AES,1,Slice_C
TXN2035,10,Low,AES,0,Slice_A
TXN9396,17,Medium,AES,1,Slice_A
TXN2734,17,High,TDKE,1,Slice_B
TXN2081,24,Medium,AES,1,Slice_A
TXN7735,15,Low,RSA,0,Slice_C
TXN3177,29,Low,RSA,0,Slice_C
TXN2106,23,Medium,RSA,1,Slice_C
TXN4808,14,High,TDKE,1,Slice_C
TXN4990,9,Medium,AES,1,Slice_C
TXN4900,15,High,TDKE,1,Slice_B
TXN1648,14,High,TDKE,1,Slice_A
TXN6427,12,Low,AES,0,Slice_C
TXN9543,11,High,TDKE,1,Slice_C
TXN4345,28,Medium,RSA,1,Slice_A
TXN4236,25,High,TDKE,1,Slice_B
TXN2310,24,Low,RSA,0,Slice_A
TXN1324,24,Low,AES,0,Slice_C
TXN3878,24,Medium,AES,1,Slice_B
TXN8688,28,Medium,RSA,1,Slice_B
TXN7465,7,Medium,AES,1,Slice_A
TXN3660,27,Medium,AES,1,Slice_C
TXN7947,25,Low,AES,0,Slice_C
TXN3422,9,Medium,AES,1,Slice_C
TXN3644,7,Low,AES,0,Slice_B
TXN7993,22,Low,RSA,0,Slice_C
TXN7743,11,Low,RSA,0,Slice_C
TXN1105,21,Medium,RSA,1,Slice_C
TXN3795,8,Medium,AES,1,Slice_A
TXN1966,19,Low,AES,0,Slice_C
TXN2307,23,High,TDKE,1,Slice_B
TXN2651,6,High,TDKE,1,Slice_A
TXN1118,18,Medium,RSA,1,Slice_C
TXN6164,16,Medium,AES,1,Slice_A
TXN7583,27,High,TDKE,1,Slice_B
TXN8785,11,High,TDKE,1,Slice_C
TXN1272,20,Medium,AES,1,Slice_B
TXN8800,17,Medium,AES,1,Slice_C
TXN9520,26,Low,RSA,0,Slice_A
TXN2895,26,Low,AES,0,Slice_A
TXN1478,20,Low,AES,0,Slice_C
TXN9757,29,Low,AES,0,Slice_C
TXN7176,25,Low,RSA,0,Slice_A
TXN5244,11,Low,AES,0,Slice_C
TXN3087,11,Medium,RSA,1,Slice_B
TXN3069,15,High,TDKE,1,Slice_B
TXN9189,30,Low,AES,0,Slice_C
TXN6060,14,Low,RSA,0,Slice_A
TXN3501,30,High,TDKE,1,Slice_C
TXN1861,10,High,TDKE,1,Slice_C
TXN6528,14,Medium,AES,1,Slice_C
TXN7451,19,Low,AES,0,Slice_C
TXN8239,11,Low,AES,0,Slice_B
TXN2670,6,High,TDKE,1,Slice_B
TXN3943,25,Medium,RSA,1,Slice_A
TXN7619,24,High,TDKE,1,Slice_C
TXN7150,16,High,TDKE,1,Slice_A
TXN2353,26,Low,AES,0,Slice_A
TXN8856,10,Medium,RSA,1,Slice_C
TXN8105,30,Low,AES,0,Slice_B
TXN1323,20,High,TDKE,1,Slice_C
TXN9830,10,High,TDKE,1,Slice_C
TXN6149,13,High,TDKE,1,Slice_A
TXN9292,10,Medium,AES,1,Slice_A
TXN1756,22,Medium,AES,1,Slice_C
TXN6127,22,Low,AES,0,Slice_C
TXN1732,9,Low,AES,0,Slice_C
TXN5544,10,Medium,RSA,1,Slice_A
TXN7968,11,High,TDKE,1,Slice_C
TXN5413,16,Low,AES,0,Slice_B
TXN6183,13,High,TDKE,1,Slice_C
TXN9984,13,High,TDKE,1,Slice_A
TXN1161,8,High,TDKE,1,Slice_C
TXN6022,22,Medium,AES,1,Slice_A
TXN6210,30,Low,RSA,0,Slice_B
TXN3090,21,Low,AES,0,Slice_C
TXN3337,24,Medium,RSA,1,Slice_A
TXN6799,14,Medium,RSA,1,Slice_C
TXN4748,25,High,TDKE,1,Slice_A
TXN4932,6,High,TDKE,1,Slice_C
TXN9074,26,Low,AES,0,Slice_B
TXN4115,18,Low,RSA,0,Slice_A
TXN9652,19,High,TDKE,1,Slice_C
TXN4687,18,Medium,RSA,1,Slice_A
TXN2855,29,High,TDKE,1,Slice_B
TXN8915,11,Medium,AES,1,Slice_B
TXN8999,5,Medium,AES,1,Slice_B
TXN1145,9,Medium,AES,1,Slice_B
TXN3549,18,High,TDKE,1,Slice_C
TXN2780,16,Low,AES,0,Slice_A
TXN5667,10,Low,AES,0,Slice_B
TXN5354,15,Medium,RSA,1,Slice_A
TXN2767,26,High,TDKE,1,Slice_A
TXN6605,29,Medium,AES,1,Slice_C
TXN9376,12,Low,RSA,0,Slice_A
TXN2688,10,High,TDKE,1,Slice_C
TXN3436,9,Medium,AES,1,Slice_C
TXN2489,12,High,TDKE,1,Slice_B
TXN8851,13,Medium,RSA,1,Slice_A
TXN1779,14,Medium,RSA,1,Slice_C
TXN8059,26,High,TDKE,1,Slice_C
TXN3134,30,Medium,RSA,1,Slice_A
TXN5521,8,High,TDKE,1,Slice_C
TXN4120,14,Low,RSA,0,Slice_A
TXN3517,29,Low,RSA,0,Slice_B
TXN2923,30,High,TDKE,1,Slice_A
TXN5491,27,High,TDKE,1,Slice_C
TXN9110,7,High,TDKE,1,Slice_B
TXN7293,23,High,TDKE,1,Slice_C
TXN1145,27,Medium,AES,1,Slice_A
TXN1747,13,High,TDKE,1,Slice_B
TXN5079,8,High,TDKE,1,Slice_C
TXN7047,22,Medium,AES,1,Slice_B
TXN5831,5,Medium,AES,1,Slice_C
TXN3895,26,Low,AES,0,Slice_C
TXN7258,25,Low,AES,0,Slice_B
TXN6312,25,Medium,AES,1,Slice_B
TXN8109,10,High,TDKE,1,Slice_C
TXN3955,17,Low,AES,0,Slice_A
TXN2180,28,High,TDKE,1,Slice_C
TXN7191,6,High,TDKE,1,Slice_A
TXN5385,27,High,TDKE,1,Slice_A
TXN8871,6,Low,RSA,0,Slice_C
TXN3016,18,High,TDKE,1,Slice_A
TXN1393,26,Medium,AES,1,Slice_B
TXN2804,16,High,TDKE,1,Slice_A
TXN3475,15,Low,AES,0,Slice_C
TXN3461,14,Medium,AES,1,Slice_B
TXN7047,9,Medium,RSA,1,Slice_C
TXN2102,13,High,TDKE,1,Slice_A
TXN3089,18,Low,RSA,0,Slice_A
TXN5028,20,Low,RSA,0,Slice_C
TXN4770,27,Medium,AES,1,Slice_C
TXN4853,9,High,TDKE,1,Slice_A
TXN6912,18,High,TDKE,1,Slice_A
TXN1915,18,Medium,AES,1,Slice_C
TXN2208,7,High,TDKE,1,Slice_C
TXN3452,14,Medium,RSA,1,Slice_C
TXN8274,6,Low,AES,0,Slice_C
TXN1178,19,Low,RSA,0,Slice_C
TXN6014,17,High,TDKE,1,Slice_C
TXN7560,22,Low,AES,0,Slice_C
TXN8821,18,High,TDKE,1,Slice_B
TXN2710,29,Medium,AES,1,Slice_A
TXN3666,14,High,TDKE,1,Slice_C
TXN1530,6,High,TDKE,1,Slice_B
TXN6056,17,Low,RSA,0,Slice_A
TXN2595,21,High,TDKE,1,Slice_C
TXN1388,19,High,TDKE,1,Slice_C
TXN4794,10,Low,RSA,0,Slice_B
TXN6554,18,High,TDKE,1,Slice_C
TXN7350,24,High,TDKE,1,Slice_A
TXN9151,30,High,TDKE,1,Slice_B
TXN8451,16,High,TDKE,1,Slice_A
TXN8548,8,Low,RSA,0,Slice_A
TXN5696,26,High,TDKE,1,Slice_B
TXN9396,13,Low,AES,0,Slice_C
TXN1934,22,High,TDKE,1,Slice_A
TXN5762,17,High,TDKE,1,Slice_A
TXN8573,19,High,TDKE,1,Slice_A
TXN2775,24,Medium,AES,1,Slice_C
TXN8802,9,Low,AES,0,Slice_B
TXN1513,11,High,TDKE,1,Slice_A
TXN7929,10,High,TDKE,1,Slice_A
TXN5487,26,Medium,AES,1,Slice_A
TXN8021,20,Low,AES,0,Slice_C
TXN6811,24,High,TDKE,1,Slice_B
TXN6185,30,Low,RSA,0,Slice_B
TXN1060,19,Low,AES,0,Slice_A
TXN4074,11,Low,AES,0,Slice_B
TXN1265,8,Low,RSA,0,Slice_C
TXN7783,8,High,TDKE,1,Slice_B
TXN7113,18,Medium,RSA,1,Slice_C
TXN8167,24,High,TDKE,1,Slice_A
TXN2468,18,High,TDKE,1,Slice_B
TXN9924,23,High,TDKE,1,Slice_C
TXN7891,8,Medium,RSA,1,Slice_B
TXN7484,14,Medium,AES,1,Slice_A
TXN1535,28,Low,RSA,0,Slice_B
TXN8045,23,Medium,AES,1,Slice_C
TXN3846,10,Medium,AES,1,Slice_A
TXN3069,23,Medium,RSA,1,Slice_C
TXN6282,23,High,TDKE,1,Slice_A
TXN9907,29,Medium,AES,1,Slice_A
TXN4633,12,Low,RSA,0,Slice_B
TXN1847,8,High,TDKE,1,Slice_B
TXN3010,20,Medium,AES,1,Slice_B
TXN9045,11,Low,RSA,0,Slice_B
TXN8387,23,Low,AES,0,Slice_A
TXN6681,8,High,TDKE,1,Slice_C
TXN9781,29,High,TDKE,1,Slice_A
TXN2880,9,Medium,RSA,1,Slice_B
TXN2506,11,Medium,AES,1,Slice_A
TXN5605,30,Low,RSA,0,Slice_A
TXN8992,24,Medium,RSA,1,Slice_A
TXN6782,13,Low,RSA,0,Slice_B
TXN9691,30,High,TDKE,1,Slice_B
TXN2190,15,Low,AES,0,Slice_C
TXN4502,21,High,TDKE,1,Slice_A
TXN5555,25,Medium,RSA,1,Slice_B
TXN4246,8,High,TDKE,1,Slice_B
TXN6355,23,High,TDKE,1,Slice_B
TXN3147,20,High,TDKE,1,Slice_B
TXN5931,20,Low,AES,0,Slice_B
TXN8447,5,High,TDKE,1,Slice_A
TXN8138,22,High,TDKE,1,Slice_C
TXN5254,15,Low,RSA,0,Slice_B
TXN3790,23,Medium,RSA,1,Slice_C
TXN9548,20,Low,RSA,0,Slice_B
TXN8908,12,Low,AES,0,Slice_C
TXN2231,17,High,TDKE,1,Slice_B
TXN6577,15,Medium,RSA,1,Slice_C
TXN9265,24,Low,AES,0,Slice_B
TXN2124,8,High,TDKE,1,Slice_B
TXN2805,21,Medium,RSA,1,Slice_B
TXN2377,15,High,TDKE,1,Slice_B
TXN7058,17,Low,RSA,0,Slice_A
TXN4103,13,Low,RSA,0,Slice_C
TXN2788,12,High,TDKE,1,Slice_A
TXN1870,24,Low,RSA,0,Slice_B
TXN2659,25,Medium,RSA,1,Slice_C
TXN2544,24,Medium,RSA,1,Slice_C
TXN3789,5,Low,RSA,0,Slice_B
TXN1341,24,Medium,RSA,1,Slice_C
TXN9000,26,Medium,AES,1,Slice_C
TXN3741,19,Medium,RSA,1,Slice_C
TXN8970,15,Low,RSA,0,Slice_A
TXN9508,9,Medium,RSA,1,Slice_A
TXN8056,7,High,TDKE,1,Slice_B
TXN2768,15,Medium,RSA,1,Slice_B
TXN4122,15,Low,AES,0,Slice_B
TXN6685,26,High,TDKE,1,Slice_C
TXN3664,6,High,TDKE,1,Slice_B
TXN3022,5,High,TDKE,1,Slice_B
TXN6737,26,Low,AES,0,Slice_A
TXN5434,16,High,TDKE,1,Slice_C
TXN7328,10,Low,RSA,0,Slice_C
TXN3280,14,High,TDKE,1,Slice_B
TXN8555,27,Medium,RSA,1,Slice_B
TXN8006,29,Medium,AES,1,Slice_A
TXN5954,21,Medium,AES,1,Slice_C
TXN5806,29,Low,RSA,0,Slice_A
TXN1896,27,Medium,AES,1,Slice_A
TXN9369,11,Low,AES,0,Slice_C
TXN9115,25,High,TDKE,1,Slice_B
TXN6093,24,High,TDKE,1,Slice_C
TXN5050,6,High,TDKE,1,Slice_B
TXN8925,13,Low,RSA,0,Slice_C
TXN3018,5,High,TDKE,1,Slice_A
TXN4943,27,Low,AES,0,Slice_B
TXN5751,20,Medium,RSA,1,Slice_B
TXN2758,23,Medium,AES,1,Slice_C
TXN1558,28,Medium,RSA,1,Slice_A
TXN6861,21,High,TDKE,1,Slice_A
TXN3480,14,Medium,AES,1,Slice_C
TXN7168,27,Low,RSA,0,Slice_A
TXN6309,24,Medium,AES,1,Slice_A
TXN3607,8,Medium,RSA,1,Slice_B
TXN4876,17,Medium,AES,1,Slice_A
TXN5103,7,Medium,RSA,1,Slice_C
TXN1482,23,Low,AES,0,Slice_A
TXN9046,21,High,TDKE,1,Slice_A
TXN1397,16,Medium,AES,1,Slice_B
TXN9653,22,High,TDKE,1,Slice_A
TXN8004,8,High,TDKE,1,Slice_B
TXN1843,13,Medium,RSA,1,Slice_A
TXN5719,12,Low,RSA,0,Slice_B
TXN1928,20,Medium,AES,1,Slice_A
TXN7904,28,Medium,AES,1,Slice_A
TXN2194,24,High,TDKE,1,Slice_C
TXN3121,16,Medium,RSA,1,Slice_B
TXN1351,22,Medium,AES,1,Slice_B
TXN3051,9,High,TDKE,1,Slice_B
TXN7024,7,Low,AES,0,Slice_A
TXN9785,9,Medium,AES,1,Slice_B
TXN6146,8,Low,AES,0,Slice_A
TXN9907,28,Medium,AES,1,Slice_B
TXN5959,12,Low,RSA,0,Slice_B
TXN9870,24,Medium,RSA,1,Slice_A
TXN3246,16,Low,AES,0,Slice_A
TXN8213,13,Low,RSA,0,Slice_B
TXN1978,6,High,TDKE,1,Slice_A
TXN4021,6,Low,RSA,0,Slice_A
TXN6698,24,Medium,RSA,1,Slice_C
